InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,8,1,7.41667327816336e-11,1996.875
5,8,2,7.461974714089413e-11,1996.875
5,9,3,3.5047905109489133e-09,1996.875
5,9,4,5.273620560086879e-08,1996.875
5,8,1,7.877330189218716e-11,2025.0
5,8,2,7.862740531303705e-11,2025.0
5,9,3,3.507133103525778e-09,2025.0
5,9,4,5.419679589662466e-08,2025.0
5,8,1,6.630554874489576e-11,2053.125
5,8,2,6.643942383930794e-11,2053.125
5,8,3,3.5043563479019128e-09,2053.125
5,9,4,5.554471126648188e-08,2053.125
5,8,1,5.787241958424118e-11,2081.25
5,8,2,5.840177593253562e-11,2081.25
5,9,3,3.4811784887182756e-09,2081.25
5,9,4,5.546199015876053e-08,2081.25
5,8,1,6.203738131093433e-11,2109.375
5,8,2,6.232738095157766e-11,2109.375
6,8,3,3.4854950881586193e-09,2109.375
5,9,4,5.5074770230084365e-08,2109.375
5,8,1,6.498498100874714e-11,2137.5
5,8,2,6.481732634180433e-11,2137.5
5,8,3,3.4886446022263763e-09,2137.5
5,9,4,5.572576870043033e-08,2137.5
5,8,1,6.023246730032615e-11,2165.625
5,8,2,5.984702938296981e-11,2165.625
6,8,3,3.4787167090888057e-09,2165.625
5,9,4,5.715238824379957e-08,2165.625
5,8,1,5.902488113326823e-11,2193.75
5,8,2,5.89547989573516e-11,2193.75
5,8,3,3.478297550531301e-09,2193.75
5,9,4,5.779215026475771e-08,2193.75
5,8,1,6.334250061594511e-11,2221.875
5,8,2,6.367591451450272e-11,2221.875
5,8,3,3.4708362276185825e-09,2221.875
5,9,4,5.7568902667635564e-08,2221.875
5,8,1,6.753146133128917e-11,2250.0
5,8,2,6.781175109471401e-11,2250.0
6,8,3,3.4591715328056152e-09,2250.0
5,9,4,5.755942931227362e-08,2250.0
5,8,1,6.791732789956458e-11,2278.125
5,8,2,6.801610887168257e-11,2278.125
5,8,3,3.456732777474474e-09,2278.125
5,9,4,5.8515672486671615e-08,2278.125
5,8,1,6.582817348065976e-11,2306.25
5,8,2,6.577990055469316e-11,2306.25
6,8,3,3.452623761291104e-09,2306.25
5,9,4,5.972468023022335e-08,2306.25
5,8,1,6.262515449895188e-11,2334.375
5,8,2,6.264325478548537e-11,2334.375
5,8,3,3.4460209759437353e-09,2334.375
5,9,4,6.004469630208201e-08,2334.375
5,8,1,6.096829377499195e-11,2362.5
5,8,2,6.126982622516583e-11,2362.5
6,8,3,3.444361947262287e-09,2362.5
5,9,4,5.9563549692964644e-08,2362.5
5,8,1,6.489386256374449e-11,2390.625
5,8,2,6.513502018928117e-11,2390.625
6,8,3,3.4376970488347016e-09,2390.625
5,9,4,6.00729104914296e-08,2390.625
5,8,1,6.929669784758741e-11,2418.75
5,8,2,6.927599239599659e-11,2418.75
5,8,3,3.4297609342921634e-09,2418.75
5,9,4,6.100974065344746e-08,2418.75
5,8,1,6.88439343146012e-11,2446.875
5,8,2,6.899817978569808e-11,2446.875
6,8,3,3.4277270386349425e-09,2446.875
5,9,4,6.186870809093152e-08,2446.875
5,8,1,6.888323931890838e-11,2475.0
5,8,2,6.912055137780256e-11,2475.0
6,8,3,3.4225166373386496e-09,2475.0
5,9,4,6.191767705654123e-08,2475.0
5,8,1,6.995062650527062e-11,2503.125
5,8,2,7.00281707648657e-11,2503.125
5,8,3,3.4134167553127757e-09,2503.125
5,9,4,6.172164782866965e-08,2503.125
5,8,1,6.931300449511951e-11,2531.25
5,8,2,6.94125909809917e-11,2531.25
6,8,3,3.4048600138708512e-09,2531.25
5,9,4,6.226374418772085e-08,2531.25
5,8,1,6.828090255073186e-11,2559.375
5,8,2,6.83639265214729e-11,2559.375
6,8,3,3.397411329585536e-09,2559.375
5,9,4,6.318410298697438e-08,2559.375
5,8,1,6.768249145096908e-11,2587.5
5,8,2,6.772487228266277e-11,2587.5
5,8,3,3.389768258475814e-09,2587.5
5,9,4,6.371649347064752e-08,2587.5
5,8,1,6.662667399676073e-11,2615.625
5,8,2,6.671176134844775e-11,2615.625
5,8,3,3.3885707320658957e-09,2615.625
5,9,4,6.379407967713915e-08,2615.625
5,8,1,6.491598235276544e-11,2643.75
5,8,2,6.50680870341069e-11,2643.75
5,8,3,3.3891236625566413e-09,2643.75
5,9,4,6.379754399957827e-08,2643.75
5,8,1,6.561546068661095e-11,2671.875
5,8,2,6.574001169925014e-11,2671.875
6,8,3,3.376143575397499e-09,2671.875
5,9,4,6.417255689842527e-08,2671.875
5,8,1,6.829095691525918e-11,2700.0
5,8,2,6.835594533576895e-11,2700.0
