InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
6,12,4,4.851811863010339e-08,2728.125
6,11,1,2.426201771003426e-10,2756.25
6,11,2,2.472887579594801e-10,2756.25
6,12,3,2.7423769135506106e-09,2756.25
6,12,4,4.922175457006371e-08,2756.25
6,11,1,1.7283624015189592e-10,2784.375
6,11,2,1.7073067177894804e-10,2784.375
6,12,3,2.702553736304795e-09,2784.375
6,12,4,5.039256028282111e-08,2784.375
6,11,1,2.5601333365325406e-10,2812.5
6,11,2,2.496742518722927e-10,2812.5
6,12,3,2.7451542970279974e-09,2812.5
6,12,4,5.1402615216689074e-08,2812.5
