InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,1,4,2.1600775556895338e-08,1293.75
5,1,1,6.070525139212147e-10,1321.875
5,1,2,6.071842826160398e-10,1321.875
5,1,3,2.6457705320386753e-09,1321.875
5,1,4,2.1973039931889112e-08,1321.875
5,1,1,6.085798148923167e-10,1350.0
5,1,2,6.086698681397642e-10,1350.0
5,1,3,2.6065139538624305e-09,1350.0
5,1,4,2.252881521178252e-08,1350.0
5,1,1,6.09213355859158e-10,1378.125
5,1,2,6.092531851031299e-10,1378.125
5,1,3,2.6111783931138967e-09,1378.125
5,1,4,2.2627091444017676e-08,1378.125
5,1,1,6.093328561479889e-10,1406.25
5,1,2,6.093976290036869e-10,1406.25
5,1,3,2.6443169099603287e-09,1406.25
5,1,4,2.3074854270144495e-08,1406.25
5,1,1,6.091752312911832e-10,1434.375
5,1,2,6.092624233969413e-10,1434.375
5,1,3,2.6508114358046604e-09,1434.375
5,1,4,2.332954984888657e-08,1434.375
5,1,1,6.085167512737206e-10,1462.5
5,1,2,6.085884038438057e-10,1462.5
5,1,3,2.651812294933107e-09,1462.5
5,1,4,2.3237901398215134e-08,1462.5
5,1,1,6.075093244304563e-10,1490.625
5,1,2,6.075972599419674e-10,1490.625
5,1,3,2.65263021284042e-09,1490.625
5,1,4,2.413487314272057e-08,1490.625
5,1,1,6.066853238379491e-10,1518.75
5,1,2,6.067696355858616e-10,1518.75
5,1,3,2.6467531914456314e-09,1518.75
5,1,4,2.4576223253019646e-08,1518.75
5,1,1,6.066584003728429e-10,1546.875
5,1,2,6.067470817995641e-10,1546.875
5,1,3,2.6652428348403046e-09,1546.875
5,1,4,2.4872967503176144e-08,1546.875
5,1,1,6.074200664496508e-10,1575.0
5,1,2,6.075156938707041e-10,1575.0
5,1,3,2.655183328668527e-09,1575.0
5,1,4,2.5208789633508925e-08,1575.0
5,1,1,6.083327225363858e-10,1603.125
5,1,2,6.084353281450398e-10,1603.125
5,1,3,2.638043374665672e-09,1603.125
5,1,4,2.5272864346156346e-08,1603.125
5,1,1,6.089470073716208e-10,1631.25
5,1,2,6.090523760479424e-10,1631.25
5,1,3,2.647960675522057e-09,1631.25
5,1,4,2.5939911320727713e-08,1631.25
5,1,1,6.093289591680115e-10,1659.375
5,1,2,6.094529342162787e-10,1659.375
5,1,3,2.6660912011063113e-09,1659.375
5,1,4,2.6379755677232762e-08,1659.375
5,1,1,6.100540579322605e-10,1687.5
5,1,2,6.101936668699472e-10,1687.5
5,1,3,2.6777470929827246e-09,1687.5
5,1,4,2.6475870017635924e-08,1687.5
5,1,1,6.111768067591832e-10,1715.625
5,1,2,6.113206048021989e-10,1715.625
5,1,3,2.685868830745793e-09,1715.625
5,1,4,2.7169050423859627e-08,1715.625
5,1,1,6.119916680748266e-10,1743.75
5,1,2,6.120910939452778e-10,1743.75
5,1,3,2.6751274713779515e-09,1743.75
5,1,4,2.7404076017381532e-08,1743.75
5,1,1,6.119941469510028e-10,1771.875
5,1,2,6.120434714666893e-10,1771.875
5,1,3,2.659687911959108e-09,1771.875
5,1,4,2.7799497044512924e-08,1771.875
5,1,1,6.111384342674964e-10,1800.0
5,1,2,6.111796763089857e-10,1800.0
5,1,3,2.6574909671221146e-09,1800.0
5,1,4,2.831679073565578e-08,1800.0
5,1,1,6.099657615882074e-10,1828.125
5,1,2,6.100310911816886e-10,1828.125
5,1,3,2.6640380363409494e-09,1828.125
5,1,4,2.8478955668170835e-08,1828.125
5,1,1,6.091860193323358e-10,1856.25
5,1,2,6.092707524600559e-10,1856.25
5,1,3,2.6858697244800895e-09,1856.25
5,1,4,2.91781158645244e-08,1856.25
5,1,1,6.094358162889336e-10,1884.375
5,1,2,6.095406439601422e-10,1884.375
5,1,3,2.69780690193531e-09,1884.375
5,1,4,2.9177060990668675e-08,1884.375
5,1,1,6.109067586735875e-10,1912.5
5,1,2,6.110269894521124e-10,1912.5
5,1,3,2.696476687695548e-09,1912.5
5,1,4,2.9654006760848785e-08,1912.5
5,1,1,6.128706696668386e-10,1940.625
5,1,2,6.129735840076436e-10,1940.625
5,1,3,2.678622760489043e-09,1940.625
5,1,4,3.033574894375736e-08,1940.625
5,1,1,6.142203216647132e-10,1968.75
5,1,2,6.142952529927386e-10,1968.75
5,1,3,2.6712652088847765e-09,1968.75
5,1,4,3.0360928289488154e-08,1968.75
5,1,1,6.145106888625741e-10,1996.875
5,1,2,6.145672908377487e-10,1996.875
5,1,3,2.683712251110357e-09,1996.875
5,1,4,3.099104112408716e-08,1996.875
5,1,1,6.138838751012001e-10,2025.0
5,1,2,6.138995498254365e-10,2025.0
5,1,3,2.6879385966435138e-09,2025.0
5,1,4,3.116680092685786e-08,2025.0
5,1,1,6.128980377883302e-10,2053.125
5,1,2,6.128740476612246e-10,2053.125
5,1,3,2.6835204011514726e-09,2053.125
5,1,4,3.142039494021445e-08,2053.125
5,1,1,6.119647606344783e-10,2081.25
5,1,2,6.119197079120769e-10,2081.25
5,1,3,2.6919128888307723e-09,2081.25
5,1,4,3.206631671414276e-08,2081.25
5,1,1,6.111978665157102e-10,2109.375
5,1,2,6.111154169946658e-10,2109.375
5,1,3,2.6973949986224158e-09,2109.375
5,1,4,3.216720533537874e-08,2109.375
5,1,1,6.107766237502171e-10,2137.5
5,1,2,6.107076463218897e-10,2137.5
5,1,3,2.710261394223322e-09,2137.5
5,1,4,3.291258443129045e-08,2137.5
5,1,1,6.107566320317261e-10,2165.625
5,1,2,6.107241391662446e-10,2165.625
5,1,3,2.7124554569251885e-09,2165.625
5,1,4,3.320451983168642e-08,2165.625
5,1,1,6.106697372880112e-10,2193.75
5,1,2,6.106486762953834e-10,2193.75
5,1,3,2.701310284883472e-09,2193.75
5,1,4,3.3248976147908696e-08,2193.75
5,1,1,6.098843936251429e-10,2221.875
5,1,2,6.098927058237441e-10,2221.875
5,1,3,2.690444420213801e-09,2221.875
5,1,4,3.379041761634181e-08,2221.875
5,1,1,6.087216641365202e-10,2250.0
5,1,2,6.08719267764103e-10,2250.0
5,1,3,2.677434335532286e-09,2250.0
5,1,4,3.3883207275051486e-08,2250.0
5,1,1,6.079903971863809e-10,2278.125
5,1,2,6.080143622125414e-10,2278.125
5,1,3,2.6769095421920808e-09,2278.125
5,1,4,3.450713186939269e-08,2278.125
5,1,1,6.079923244509356e-10,2306.25
5,1,2,6.080614920477788e-10,2306.25
5,1,3,2.6854888354450197e-09,2306.25
5,1,4,3.493966113431721e-08,2306.25
5,1,1,6.083651133637187e-10,2334.375
5,1,2,6.08455410023138e-10,2334.375
5,1,3,2.6892929556910076e-09,2334.375
5,1,4,3.518831952617561e-08,2334.375
5,1,1,6.088018813218622e-10,2362.5
5,1,2,6.089251655942648e-10,2362.5
5,1,3,2.6736441258611367e-09,2362.5
5,1,4,3.585863628641994e-08,2362.5
5,1,1,6.091703835290744e-10,2390.625
5,1,2,6.092857116385998e-10,2390.625
5,1,3,2.666201505997473e-09,2390.625
5,1,4,3.5990985698378294e-08,2390.625
5,1,1,6.093906173384495e-10,2418.75
5,1,2,6.095556640495446e-10,2418.75
5,1,3,2.6585314834705085e-09,2418.75
5,1,4,3.6349046482005334e-08,2418.75
5,1,1,6.091787536946268e-10,2446.875
5,1,2,6.093600783679907e-10,2446.875
5,1,3,2.665024280657051e-09,2446.875
5,1,4,3.673941563430865e-08,2446.875
5,1,1,6.083938932250013e-10,2475.0
5,1,2,6.085688877422406e-10,2475.0
5,1,3,2.6647775417665833e-09,2475.0
5,1,4,3.6597595372409193e-08,2475.0
5,1,1,6.07738503594298e-10,2503.125
5,1,2,6.078701363141554e-10,2503.125
5,1,3,2.6591996521686744e-09,2503.125
5,1,4,3.715550760610438e-08,2503.125
5,1,1,6.080819283865163e-10,2531.25
5,1,2,6.081587960245118e-10,2531.25
5,1,3,2.6509142564586167e-09,2531.25
5,1,4,3.781238636249003e-08,2531.25
5,1,1,6.094827152867858e-10,2559.375
5,1,2,6.095625271986554e-10,2559.375
5,1,3,2.645694061270991e-09,2559.375
5,1,4,3.832077160566519e-08,2559.375
5,1,1,6.111873688211752e-10,2587.5
5,1,2,6.112575586070346e-10,2587.5
5,1,3,2.643548972914152e-09,2587.5
5,1,4,3.882199954589072e-08,2587.5
5,1,1,6.124193576987964e-10,2615.625
5,1,2,6.124948352950024e-10,2615.625
5,1,3,2.653734322769506e-09,2615.625
5,1,4,3.871896168563136e-08,2615.625
5,1,1,6.131283675066554e-10,2643.75
5,1,2,6.132372329634731e-10,2643.75
5,1,3,2.6576556061939838e-09,2643.75
5,1,4,3.864560916714175e-08,2643.75
5,1,1,6.137258205907719e-10,2671.875
5,1,2,6.138522316840788e-10,2671.875
5,1,3,2.6578664155965688e-09,2671.875
5,1,4,3.8937495373521005e-08,2671.875
5,1,1,6.145175744873259e-10,2700.0
5,1,2,6.146305413748683e-10,2700.0
5,1,3,2.644249627782256e-09,2700.0
5,1,4,3.929427834154015e-08,2700.0
5,1,1,6.154564299562706e-10,2728.125
5,1,2,6.15554088757828e-10,2728.125
5,1,3,2.6301537776565774e-09,2728.125
5,1,4,4.018852746761881e-08,2728.125
5,1,1,6.16376083373962e-10,2756.25
5,1,2,6.164516633711805e-10,2756.25
5,1,3,2.6312636078646205e-09,2756.25
5,1,4,4.088014276801565e-08,2756.25
5,1,1,6.170808229862554e-10,2784.375
5,1,2,6.1715865807587e-10,2784.375
5,1,3,2.6325975021136473e-09,2784.375
5,1,4,4.108742571766921e-08,2784.375
5,1,1,6.175472314904589e-10,2812.5
5,1,2,6.176416226458308e-10,2812.5
5,1,3,2.6326335254369306e-09,2812.5
5,1,4,4.097230702174755e-08,2812.5
